fragment,text
"
:protoplanetary_disk rdfs:label ""protoplanetary disk"" ;
    :definition ""An astronomical object which is composed of dense gas and dust rotating around a young newly formed star, a T Tauri star, or a Herbig Ae/Be star in a disk-shaped configuration."" ;
    :equivalent_class [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ] ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :astronomical_object .

:astronomical_object rdfs:label ""astronomical object"" .

:has_part rdfs:label ""has part"" .

","A protoplanetary disk is an astronomical object which is composed of dense gas and dust rotating around a young newly formed star, a T Tauri star, or a Herbig Ae/Be star in a disk-shaped configuration. It is equivalent to having the property of having parts. Additionally, the protoplanetary disk is a sub-class of an astronomical object and also a sub-class which has the property of having parts."
"
:proplyd rdfs:label ""proplyd"" ;
    :definition ""A protoplanetary disk which is externally illuminated and undergoing photoevaporation."" ;
    :equivalent_class [ :on_property :participates_in ;
            :some_values_from :photoevaporation ] ;
    :has_exact_synonym ""ionized protoplanetary disk"" ;
    :sub_class_of [ :on_property :participates_in ;
            :some_values_from :photoevaporation ],
        :protoplanetary_disk .

:protoplanetary_disk rdfs:label ""protoplanetary disk"" .

:participates_in rdfs:label ""participates in"" .

:photoevaporation rdfs:label ""photoevaporation"" .

","Protoplanetary disks, specifically proplyds, are classified as a sub class of objects that participate in the phenomenon of photoevaporation. This means that proplyds are a type of protoplanetary disk that undergoes photoevaporation. Additionally, proplyds are also equivalent to objects that are involved in the property of being ionized protoplanetary disks. The definition of a proplyd is an externally illuminated protoplanetary disk that is going through the process of photoevaporation."
"
:mesoplanet rdfs:label ""mesoplanet"" ;
    :definition ""A planet which is smaller than Mercury but larger than Ceres."" ;
    :sub_class_of :planet .

:planet rdfs:label ""planet"" .

",A mesoplanet is a type of planet that falls under the sub-class of planets. It is defined as a planet that is smaller in size than Mercury but larger than Ceres.
"
:circumbinary_planet rdfs:label ""circumbinary planet"" ;
    :definition ""A planet which orbits two stars."" ;
    :sub_class_of :planet .

:planet rdfs:label ""planet"" .

",A circumbinary planet is a sub class of planet that refers to a planet which orbits two stars.
"
:volatile_astrogeological_material rdfs:label ""volatile astrogeological material"" ;
    :definition ""A material which is composed primarily of chemical elements and compounds with relatively low boiling points, equilibrium condensation temperatures below 1300 Kelvin, and which are part of the crust or atmosphere of a moon or planet."" ;
    :has_related_synonym ""volatile"" ;
    :sub_class_of [ :on_property :part_of ;
            :some_values_from [ :union_of [ ] ] ],
        :environmental_material .

:environmental_material rdfs:label ""environmental material"" .

:part_of rdfs:label ""part of"" .

","Volatile astrogeological material is a type of environmental material. It is also a part of something. Volatile astrogeological material can be defined as a material that is primarily composed of chemical elements and compounds with low boiling points and equilibrium condensation temperatures below 1300 Kelvin. It is typically found in the crust or atmosphere of a moon or planet. Additionally, volatile astrogeological material is synonymous with the term ""volatile."""
"
:astrogeological_gas rdfs:label ""astrogeological gas"" ;
    :definition ""An astrogeological volatile which is composed primarily of chemical compounds with boiling points around those of hydrogen and helium."" ;
    :has_related_synonym ""gas"" ;
    :sub_class_of :volatile_astrogeological_material .

:volatile_astrogeological_material rdfs:label ""volatile astrogeological material"" .

","Astrogeological gas is a sub-class of volatile astrogeological material. It is primarily composed of chemical compounds with boiling points similar to those of hydrogen and helium. Additionally, it is synonymous with the term ""gas""."
"
:refractory_astrogeological_material rdfs:label ""refractory astrogeological material"" ;
    :definition ""A material which is composed primarily of chemical elements and compounds which have equilibrium condensation temperatures above approximately 1300 Kelvin and which are part of the crust or atmosphere of a moon or planet."" ;
    :has_related_synonym ""refractory material"" ;
    :sub_class_of :environmental_material .

:environmental_material rdfs:label ""environmental material"" .

",Refractory astrogeological material is a type of environmental material. It is primarily composed of chemical elements and compounds with equilibrium condensation temperatures above approximately 1300 Kelvin. This material is typically found in the crust or atmosphere of moons or planets. It is also referred to as refractory material.
"
:atmospheric_escape rdfs:label ""atmospheric escape"" ;
    :definition ""A process during which gases that constitute a planetary atmosphere escape that planet's gravitational field and move away into outer space."" ;
    :equivalent_class [ :intersection_of [ :first :material_transport_process ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :has_output ;
            :some_values_from [ :intersection_of [ ] ] ],
        [ :on_property :has_input ;
            :some_values_from [ :intersection_of [ ] ] ],
        [ :on_property :has_part ;
            :some_values_from :electromagnetic_radiation ],
        [ :on_property :has_participant ;
            :some_values_from :gaseous_environmental_material ],
        :material_transport_process .

:electromagnetic_radiation rdfs:label ""electromagnetic radiation"" .

:gaseous_environmental_material rdfs:label ""gaseous environmental material"" .

:has_input rdfs:label ""has input"" .

:has_output rdfs:label ""has output"" .

:has_part rdfs:label ""has part"" .

:has_participant rdfs:label ""has participant"" .

:material_transport_process rdfs:label ""material transport process"" .

","A material transport process known as atmospheric escape is equivalent to the intersection of various factors. Atmospheric escape is also a subclass of material transport process. One of the properties associated with atmospheric escape is having a part, and it is also related to electromagnetic radiation. Additionally, atmospheric escape involves participants that are gaseous environmental materials. It also has inputs and outputs. By definition, atmospheric escape is a process in which gases from a planetary atmosphere escape the gravitational field of the planet and move into outer space."
"
:hydrodynamic_escape rdfs:label ""hydrodynamic escape"" ;
    :definition ""An atmospheric escape process during which atoms that are parts of a planetary atmosphere escape into outer space through numerous collisions with lighter atoms in that atmosphere."" ;
    :sub_class_of :atmospheric_escape .

:atmospheric_escape rdfs:label ""atmospheric escape"" .

","Hydrodynamic escape is a sub class of atmospheric escape, which refers to an atmospheric escape process. This process involves the escape of atoms that are part of a planetary atmosphere into outer space. The escape occurs through numerous collisions with lighter atoms present in the atmosphere."
"
:cirrus_homogenitus_cloud rdfs:label ""cirrus homogenitus cloud"" ;
    :definition ""A cloud which is cirriform and is formed by condensation events centred on an aircraft's contrail."" ;
    :sub_class_of :cirrus_cloud,
        :homogenitus_cloud .

:cirrus_cloud rdfs:label ""cirrus cloud"" .

:homogenitus_cloud rdfs:label ""homogenitus cloud"" .

",A cirrus homogenitus cloud is a sub class of cirrus cloud. It is also a sub class of homogenitus cloud. A cirrus homogenitus cloud is defined as a cloud which is cirriform and is formed by condensation events centred on an aircraft's contrail.
"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cirrus_cloud rdfs:label ""cirrus cloud"" ;
    dc:contributor <https://orcid.org/0000-0002-2996-719X> ;
    :definition ""A cloud which 1) has been shaped into detached fibrous filaments, 2) is almost exclusively composed of ice crystals, 3) is located in the high level of the atmosphere (high étage).""@en ;
    :has_exact_synonym ""(Eis)-Federwolke""@de,
        ""Cirruswolke""@de,
        ""Zirruswolke""@de ;
    :sub_class_of [ :on_property :has_quality ;
            :some_values_from :filamentous ],
        [ :on_property :composed_primarily_of ;
            :some_values_from [ :intersection_of [ ] ] ],
        [ :on_property :part_of ;
            :some_values_from :high_atmospheric_level ],
        :ice_mass,
        :water_based_cloud .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:filamentous rdfs:label ""filamentous"" .

:has_quality rdfs:label ""has quality"" .

:high_atmospheric_level rdfs:label ""high atmospheric level"" .

:ice_mass rdfs:label ""ice mass"" .

:part_of rdfs:label ""part of"" .

:water_based_cloud rdfs:label ""water-based cloud"" .

","An ice mass is a sub-class of a cirrus cloud. Additionally, a cirrus cloud is also classified as a water-based cloud. 

A cirrus cloud is part of the high atmospheric level and is composed primarily of detached fibrous filaments. 

Furthermore, a cirrus cloud has the quality of being filamentous. 

In summary, a cirrus cloud is a cloud that is shaped into detached fibrous filaments and is almost exclusively composed of ice crystals. It is located in the high level of the atmosphere (high étage). It is also known as an (Eis)-Federwolke, Cirruswolke, or Zirruswolke. The contributor of this information is https://orcid.org/0000-0002-2996-719X."
